LotFrontage,LotArea,LotShape,MasVnrType,MasVnrArea,BsmtExposure,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,BedroomAbvGr,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageCars,GarageArea,WoodDeckSF,PoolQC,TotBathrooms,TotalPorchSF,Remod,Age,TotalSqFeet,GarageScore,BsmtScore,OverallScore,SalePrice,MSSubClass1 story 1946+,MSSubClass1 story 1945-,MSSubClass1,5 story fin,MSSubClass2 story 1946+,MSSubClass2 story 1945-,MSSubClass2,5 story all ages,MSSubClasssplit/multi level,MSSubClasssplit foyer,MSSubClassduplex all style/age,MSSubClass1 story PUD 1946+,MSSubClass2 story PUD 1946+,MSSubClass2 family conversion,MSZoningFV,MSZoningRH,MSZoningRL,MSZoningRM,LotConfigCulDSac,LotConfigFR2,LotConfigInside,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,HouseStyle1Story,HouseStyle2Story,HouseStyleSFoyer,HouseStyleSLvl,RoofStyleGable,RoofStyleHip,Exterior1stBrkFace,Exterior1stCemntBd,Exterior1stHdBoard,Exterior1stMetalSd,Exterior1stPlywood,Exterior1stStucco,Exterior1stVinylSd,Exterior1stWd Sdng,Exterior1stWdShing,Exterior2ndBrkFace,Exterior2ndCmentBd,Exterior2ndHdBoard,Exterior2ndMetalSd,Exterior2ndPlywood,Exterior2ndStucco,Exterior2ndVinylSd,Exterior2ndWd Sdng,Exterior2ndWd Shng,ExterQualGd,ExterQualTA,FoundationCBlock,FoundationPConc,FoundationSlab,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNo Garage,FenceGdWo,FenceMnPrv,FenceNone,SaleTypeNew,SaleTypeWD
0.840214808,-0.116915748,-1.052068435,0.814627472,2.586481025,-0.585595914,-0.968538599,2.491907894,-1.202319112,0.268243873,1.265204567,-0.784890564,1.385418079,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,0.154440445,-0.740633511,-0.062518131,-0.270012121,1.128332637,-0.933196337,0.549095512,0.942686465,0.276188434,-0.300535429,-0.965670971,11.81303006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3.936204855,-0.767099895,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.301234648,-2.246212475,-3.72667381,-1.189161062,-0.784890564,-1.045622121,-2.281614434,0.238876752,-0.978662785,-1.914275303,-2.317011482,-2.193198638,-0.740633511,-0.062518131,-1.506349974,-0.641778894,1.071218753,1.554262022,-1.446836368,-3.993153342,-0.300535429,-2.133598696,10.86856845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1.215486329,0.416113533,-1.052068435,-0.728459868,-0.566918816,-0.585595914,0.567876588,-0.783865184,0.885467615,0.268243873,-0.610613816,1.410110148,0.169897979,0.738808483,0.238876752,-0.978662785,0.315926098,0.306987166,0.089486004,0.413274144,-0.062518131,1.584494658,0.016220681,-0.933196337,-0.934721718,0.278930123,0.276188434,0.448621631,0.202256754,12.20607265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2.388209832,-0.07710338,-1.052068435,-0.728459868,-0.566918816,0.350011351,-0.178382217,-0.128710568,0.885467615,0.268243873,-0.753339128,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,0.315926098,-1.005012158,-0.856992994,-0.740633511,-0.062518131,-1.506349974,-0.827130887,-0.933196337,0.50123044,-1.022528575,0.276188434,-0.300535429,0.202256754,11.76368418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.042762826,-0.237620761,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.676583647,-1.202319112,0.268243873,-0.732949797,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,2.930985814,0.033810769,-0.740633511,-0.062518131,-1.506349974,-0.827130887,-0.933196337,0.596960584,-1.020047243,0.276188434,-0.300535429,-1.549634834,11.71993963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
-0.144872934,0.447177323,0.701779516,-0.728459868,-0.566918816,-0.585595914,0.818092776,-0.592778421,0.885467615,0.268243873,-0.116172557,-0.784890564,0.169897979,0.738808483,0.238876752,-0.978662785,-0.799174603,0.306987166,0.47921265,-0.740633511,-0.062518131,-0.270012121,-0.104258115,1.071218753,-0.934721718,-0.402195545,0.276188434,0.448621631,-0.381707109,11.9511804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.051055054,-0.100559712,0.701779516,0.814627472,0.26616022,-0.585595914,-0.968538599,1.645666516,0.885467615,0.268243873,0.317100711,1.279483113,0.169897979,0.738808483,0.238876752,1.235417175,0.315926098,0.306987166,0.808624458,0.77683409,-0.062518131,0.348156805,-0.020849718,-0.933196337,-0.886856646,1.11762038,0.276188434,0.448621631,0.786220617,12.33929149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.567053395,-0.330938923,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.763027659,-0.158425749,0.268243873,0.031650087,0.943585023,0.169897979,-0.771402975,0.238876752,0.681897185,-0.799174603,0.306987166,-0.606454436,-0.740633511,-0.062518131,-0.888181047,-0.827130887,1.071218753,1.697857238,0.318631437,-1.146925491,-0.300535429,0.202256754,12.08390501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.746396928,0.118535102,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.380854133,0.885467615,0.268243873,-1.099957742,0.91326089,0.169897979,0.738808483,0.238876752,0.681897185,1.431026798,0.306987166,-0.151773349,-0.740633511,-0.062518131,0.348156805,-0.827130887,-0.933196337,-1.078316934,-0.456784852,0.276188434,0.448621631,0.202256754,11.95655303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.895415976,-0.52847927,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.419818889,0.339906969,-0.158425749,0.268243873,-0.508667165,-0.784890564,-1.045622121,-2.281614434,0.238876752,-0.978662785,-0.799174603,-1.005012158,-0.764200936,-0.740633511,-0.062518131,-1.506349974,0.729825853,1.071218753,1.602127094,-0.784320692,0.276188434,-0.300535429,-2.133598696,11.59450545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.051055054,1.34561821,-2.805916387,-0.728459868,-0.566918816,-0.585595914,-0.316659584,1.46140428,-1.202319112,0.268243873,2.539537708,-0.784890564,0.169897979,-0.771402975,0.238876752,1.235417175,0.315926098,0.306987166,0.163719651,-0.740633511,-0.062518131,-0.270012121,2.60188098,1.071218753,-0.98258679,1.453840882,0.987745397,-0.300535429,1.370184479,12.47800636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1.121668449,0.651437592,-1.052068435,2.357714813,-0.007805369,2.221225882,-0.792948292,2.482808525,0.885467615,0.268243873,1.571044521,-0.784890564,0.169897979,0.738808483,0.238876752,1.235417175,1.431026798,1.61898649,1.110198649,-0.740633511,-0.062518131,0.966325732,-0.827130887,1.071218753,-1.126182006,1.185857013,0.276188434,1.197778691,0.786220617,12.55483688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.051055054,0.764281565,-4.559764338,-0.728459868,-0.566918816,2.221225882,2.198671566,-1.186512291,0.885467615,0.268243873,0.85232063,-0.784890564,0.169897979,0.738808483,0.238876752,0.128377195,0.315926098,0.306987166,0.191557268,2.436564279,-0.062518131,0.966325732,-0.595440896,-0.933196337,-0.695396359,0.525822669,0.276188434,0.448621631,0.202256754,12.27839331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.895415976,-0.623572505,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.40006498,-0.308423119,-2.246212475,-3.72667381,-0.564737823,2.049249568,1.385418079,-0.771402975,0.238876752,-0.978662785,-1.914275303,-2.317011482,-2.193198638,-0.740633511,-0.062518131,-0.270012121,-0.141328513,1.071218753,-0.121015495,0.607706629,-3.993153342,-1.049692489,0.786220617,11.71177632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1.027850569,0.187002232,0.701779516,0.814627472,1.490618669,-0.585595914,0.12890082,0.426350981,-1.202319112,0.268243873,0.45472869,2.238192244,3.816458279,-0.771402975,0.238876752,-0.978662785,-0.799174603,2.930985814,2.297936999,-0.740633511,-0.062518131,2.820832511,-0.827130887,-0.933196337,0.788420871,1.64986612,0.276188434,-0.300535429,-0.965670971,12.20607265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.042762826,-0.116788957,-1.052068435,0.814627472,1.211061945,-0.585595914,-0.26837225,-0.049091084,0.885467615,0.268243873,-0.768631125,1.216502221,1.385418079,-0.771402975,0.238876752,1.235417175,1.431026798,0.306987166,0.080206798,-0.740633511,-0.062518131,-0.888181047,1.06345944,-0.933196337,1.075611303,0.027074912,0.276188434,-0.300535429,0.202256754,12.04941884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.895415976,-0.52847927,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.31260886,-1.202319112,0.268243873,-0.952135098,0.124833429,-1.045622121,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,0.701913591,0.919096678,-0.062518131,-1.506349974,-0.827130887,1.071218753,-0.695396359,-0.84139133,0.276188434,-0.300535429,1.954148342,11.81228904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.613962335,0.577138078,-1.052068435,0.814627472,2.670348042,1.285618617,0.822482534,1.493252074,0.885467615,0.268243873,2.277025081,1.9792708,1.385418079,0.738808483,0.238876752,1.788937165,1.431026798,1.61898649,0.896776914,1.496050505,-0.062518131,1.584494658,-0.030117318,1.071218753,-0.456070999,3.373151279,0.276188434,0.448621631,0.786220617,12.92391244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,0.018750601,-1.052068435,-0.728459868,-0.566918816,-0.585595914,0.644697348,-0.690596645,0.885467615,0.268243873,-0.427109844,1.251491605,0.169897979,0.738808483,0.238876752,0.681897185,0.315926098,1.61898649,1.699428221,-0.740633511,-0.062518131,1.584494658,0.878107447,-0.933196337,-0.74326143,0.378183407,0.276188434,0.448621631,0.202256754,12.36734079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1.54384891,0.003028519,-1.052068435,0.814627472,0.232613413,-0.585595914,-0.968538599,0.021429031,-0.158425749,0.268243873,0.159083401,0.843282121,1.385418079,0.738808483,0.238876752,0.681897185,0.315926098,0.306987166,0.066287989,-0.740633511,-0.062518131,0.966325732,0.081093878,1.071218753,-0.456070999,-0.077141037,0.276188434,-0.300535429,0.786220617,12.04355372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.051055054,-0.087627032,0.701779516,0.814627472,-0.203495076,-0.585595914,-0.222279794,-0.08321372,-1.202319112,0.268243873,-0.681976472,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,0.315926098,-1.005012158,-0.968343465,-0.740633511,-0.062518131,-1.506349974,-0.827130887,-0.933196337,0.884151015,-0.987789926,0.276188434,-0.300535429,-0.965670971,11.60823564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.051055054,0.300353368,-1.052068435,-0.728459868,-0.566918816,-0.585595914,0.642502469,-0.492685355,0.885467615,0.268243873,-0.207924543,-0.784890564,0.169897979,-0.771402975,0.238876752,0.128377195,1.431026798,0.306987166,0.126602827,-0.740633511,-0.062518131,0.348156805,-0.827130887,1.071218753,-1.030451862,-0.491523501,0.276188434,-0.300535429,-0.381707109,11.91772368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,-1.020808647,0.701779516,0.814627472,0.640766229,-0.585595914,-0.138874398,-0.415340713,0.885467615,0.268243873,-0.995462424,1.090540437,0.169897979,0.738808483,0.238876752,-0.978662785,-0.799174603,0.306987166,-0.151773349,-0.740633511,-0.062518131,0.348156805,-0.530567698,-0.933196337,-0.647531287,-0.276888273,0.276188434,0.448621631,-0.381707109,12.08672589,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2.810390293,0.832875485,0.701779516,0.814627472,-0.197903941,1.285618617,2.207451081,-0.062740138,0.885467615,0.268243873,2.090972442,-0.784890564,0.169897979,2.249019942,0.238876752,1.235417175,1.431026798,1.61898649,1.379295619,0.792641044,-0.062518131,0.966325732,-0.410088903,1.071218753,-1.078316934,1.746638073,0.276188434,1.197778691,1.370184479,12.66032792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.848507036,-0.041348324,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.116972413,0.885467615,0.268243873,-0.432207176,2.972969315,1.385418079,-0.771402975,0.238876752,-0.978662785,0.315926098,0.306987166,0.687994782,0.705702796,-0.062518131,1.584494658,1.962416605,1.071218753,-0.647531287,0.819860525,0.276188434,-1.049692489,-0.381707109,12.14950229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2.575845592,0.759463508,-1.052068435,2.357714813,-0.477460665,1.285618617,1.827737042,-0.692871487,0.885467615,0.268243873,0.944072616,-0.784890564,0.169897979,0.738808483,0.238876752,1.235417175,1.431026798,0.306987166,-0.198169378,0.58715064,-0.062518131,0.966325732,-0.4934973,-0.933196337,-0.934721718,0.630038618,0.276188434,1.197778691,0.202256754,12.46843691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,0.297310384,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.351281181,-0.158425749,0.268243873,0.309454712,0.281119346,1.385418079,-0.771402975,0.238876752,1.235417175,-0.799174603,-1.005012158,-0.48582476,-0.305942271,-0.062518131,-0.270012121,-0.827130887,1.071218753,-1.030451862,-0.123045681,0.276188434,-1.049692489,-2.133598696,11.56076279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.183489647,-0.21162861,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.126071782,0.885467615,0.268243873,-1.385408365,1.071879432,0.169897979,0.738808483,0.238876752,1.235417175,1.431026798,0.306987166,-0.188890172,-0.740633511,-0.062518131,0.348156805,-0.4934973,1.071218753,-1.126182006,-0.650328757,0.276188434,0.448621631,-0.381707109,11.96356787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
-1.833594778,-0.886029835,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.089674304,0.885467615,0.268243873,-1.630080328,0.61468481,-1.045622121,0.738808483,0.238876752,-0.978662785,0.315926098,0.306987166,0.033810769,-0.740633511,-0.062518131,0.348156805,0.711290654,-0.933196337,-1.078316934,-0.933200619,0.276188434,0.448621631,0.202256754,11.87862358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.051055054,-0.3382928,0.701779516,-0.728459868,-0.566918816,-0.585595914,0.201331822,-0.636000427,0.885467615,0.268243873,-0.880772442,1.221167472,0.169897979,0.738808483,0.238876752,-0.978662785,0.315926098,0.306987166,0.882858105,-0.740633511,-0.062518131,1.584494658,0.062558679,-0.933196337,-0.647531287,-0.079622369,0.276188434,0.448621631,0.202256754,12.28303369,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,-0.125410744,-1.052068435,0.814627472,0.31648043,-0.585595914,0.420819706,-0.729268966,0.885467615,0.268243873,-0.707463135,1.333133502,0.169897979,0.738808483,0.238876752,-0.978662785,0.315926098,0.306987166,0.534887885,-0.740633511,-0.062518131,1.584494658,-0.011582118,-0.933196337,-0.695396359,0.137494192,0.276188434,0.448621631,0.202256754,12.17044547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
-1.317596437,-0.95132719,0.701779516,-0.728459868,-0.566918816,-0.585595914,0.234255005,-1.193336819,0.885467615,0.268243873,-0.597870484,0.498053529,1.385418079,-0.771402975,0.238876752,0.681897185,0.315926098,-1.005012158,-0.634292053,0.081328106,-0.062518131,-0.270012121,-0.586173296,-0.933196337,0.26190508,-0.397232881,0.276188434,-0.300535429,-0.381707109,11.75194237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,-0.726907154,0.701779516,0.814627472,0.383574044,1.285618617,0.534953406,-0.904431832,0.885467615,0.268243873,-0.794117788,-0.784890564,-2.261142221,0.738808483,0.238876752,-0.978662785,1.431026798,0.306987166,-0.244565407,0.365853281,-0.062518131,-0.270012121,-0.827130887,1.071218753,-0.886856646,-1.062229889,0.276188434,0.448621631,-0.381707109,11.87756858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.989233856,0.059196923,-2.805916387,0.814627472,0.389165178,1.285618617,-0.156433429,-0.558655785,0.885467615,0.268243873,1.295788563,-0.784890564,0.169897979,0.738808483,0.238876752,0.681897185,1.431026798,0.306987166,0.135882033,-0.740633511,-0.062518131,0.966325732,1.600980219,-0.933196337,-0.791126502,0.958815124,0.276188434,0.448621631,0.786220617,12.35449265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
0.980941628,-0.604553858,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.277151765,-0.319797331,0.885467615,0.268243873,-0.814507118,0.460731519,-1.045622121,-0.771402975,0.238876752,-0.978662785,1.431026798,-1.005012158,-0.625012848,-0.740633511,-0.062518131,-1.506349974,1.007853842,1.071218753,1.697857238,-0.41956487,0.276188434,-0.300535429,-0.965670971,11.56171563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
